"Date","Site","Quadrat","Weight","Legal","Sublegal","Spat","Total_Live","Full_year","Year","Month","Day","Period","season"
"Sep 13 2018 12:00AM","East Hole #1",5,11.08,0,8,72,80,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",1,7.39,0,3,61,64,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",2,8.63,0,2,57,59,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",3,8.42,0,7,72,79,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",4,6.77,0,3,95,98,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",5,10.1,0,3,67,70,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",1,4.55,0,2,56,58,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",2,5.55,0,2,49,51,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",3,3.11,0,1,23,24,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",4,2.58,0,3,26,29,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",5,2.27,0,2,32,34,"2018-09-13",2018,9,13,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",1,4.68,0,28,41,69,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",2,4.22,0,12,27,39,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",3,5.04,0,27,32,59,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",4,3.49,0,13,23,36,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",5,5.09,0,25,34,59,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",1,6.57,0,22,83,105,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",2,7.48,0,27,79,106,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",3,4.25,0,5,24,29,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",4,3.32,0,6,12,18,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",5,3.56,0,7,28,35,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",1,4.16,0,10,33,43,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",2,3.72,0,19,42,61,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",3,3.72,0,16,20,36,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",4,4.55,0,11,19,30,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",5,5.04,0,23,45,68,"2018-08-28",2018,8,28,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",1,1.31,0,17,19,36,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",2,1.27,0,7,13,20,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",3,1.37,0,8,11,19,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",4,0.79,0,5,8,13,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",5,0.89,0,7,14,21,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",1,6.23,0,13,22,35,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",2,6.09,0,23,23,46,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",3,6.18,0,18,48,66,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",4,5.52,0,31,41,72,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",5,7.87,0,27,44,71,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",1,5.28,0,8,27,35,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",2,6.69,0,17,32,49,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",3,4.98,0,12,16,28,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",4,3.71,0,12,27,39,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",5,4.33,0,5,29,34,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",1,5.95,0,17,21,38,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",2,4.1,0,7,30,37,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",3,2.01,0,10,18,28,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",4,4.89,0,12,14,26,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",5,2.17,0,5,23,28,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",1,2.46,0,7,22,29,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",2,2.96,0,8,13,21,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",3,2.18,0,7,13,20,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",4,3.12,0,8,21,29,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",5,4.68,0,12,28,40,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",1,7.33,0,28,36,64,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",2,3.85,0,15,22,37,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",3,3.5,0,10,21,31,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",4,3.64,0,7,18,25,"2018-08-24",2018,8,24,7,"Summer"
"Aug 24 2018 12:00AM","Peanut Ridge",5,6.2,0,25,33,58,"2018-08-24",2018,8,24,7,"Summer"
"Sep 13 2018 12:00AM","South Bulkhead",1,5.37,0,60,33,93,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","South Bulkhead",2,6.31,0,34,41,75,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","South Bulkhead",3,5.2,0,33,44,77,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","South Bulkhead",4,6.58,0,49,29,78,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","South Bulkhead",5,6.3,0,34,43,77,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","South Bulkhead",1,6.29,0,32,24,56,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","South Bulkhead",2,9.23,0,57,47,104,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","South Bulkhead",3,6.51,0,30,53,83,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","South Bulkhead",4,11.61,0,67,50,117,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","South Bulkhead",5,10.92,0,68,61,129,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","South Bulkhead",1,5.33,0,24,31,55,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","South Bulkhead",2,5.66,0,35,39,74,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","South Bulkhead",3,4.48,0,28,25,53,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","South Bulkhead",4,9.11,0,64,51,115,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","South Bulkhead",5,7.58,0,33,48,81,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",1,5.78,0,5,43,48,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",2,6.72,0,1,70,71,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",3,5.01,0,1,35,36,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",4,5.77,0,3,44,47,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",5,6.19,0,8,46,54,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",1,4.78,0,3,45,48,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",2,3.26,0,0,17,17,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",3,2.99,0,6,22,28,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",4,6.39,0,0,45,45,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",5,3.6,0,0,40,40,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",1,2.55,0,0,28,28,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",2,3.5,0,0,15,15,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",3,5.72,0,1,43,44,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",4,7.9,0,6,90,96,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",5,11.48,0,15,109,124,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",1,4.14,0,7,71,78,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",2,3.67,0,4,30,34,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",3,5.07,0,5,42,47,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",4,4.29,0,2,53,55,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",5,3.5,0,0,61,61,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",1,2.57,0,1,44,45,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",2,4.83,0,3,66,69,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",3,2.09,0,1,26,27,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",4,2.63,0,2,27,29,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",5,4.42,0,5,46,51,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",1,3.76,0,4,24,28,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",2,5.32,0,1,50,51,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",3,8.62,0,5,52,57,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",4,5.77,0,8,40,48,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",5,9.84,0,3,60,63,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",1,4.57,0,3,59,62,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",2,5.17,0,6,62,68,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",3,6.77,0,1,55,56,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",4,3.83,0,3,40,43,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",5,7.98,0,4,78,82,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",1,4.6,0,8,40,48,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",2,6.09,0,19,49,68,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",3,4.4,0,11,36,47,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",4,5.51,0,14,33,47,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",5,2.15,0,0,13,13,"2018-09-13",2018,9,13,7,"Summer"
"Sep 13 2018 12:00AM","East Hole #1",1,7.34,0,4,52,56,"2018-09-13",2018,9,13,7,"Summer"
"Sep 14 2018 12:00AM","East Hole #1",2,11.03,0,4,79,83,"2018-09-14",2018,9,14,7,"Summer"
"Sep 15 2018 12:00AM","East Hole #1",3,5.98,0,9,66,75,"2018-09-15",2018,9,15,7,"Summer"
"Sep 16 2018 12:00AM","East Hole #1",4,7.66,0,18,70,88,"2018-09-16",2018,9,16,7,"Summer"
"Sep 17 2018 12:00AM","East Hole #1",5,8.47,0,11,113,124,"2018-09-17",2018,9,17,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",1,5.24,0,16,41,57,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",2,7.33,0,23,57,80,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",3,5.85,0,25,44,69,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",4,4.5,0,12,43,55,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",5,6.48,0,25,51,76,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",1,3.64,0,11,26,37,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",2,2.28,0,10,8,18,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",3,3.45,0,9,14,23,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",4,3.55,0,18,10,28,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",5,3.38,0,12,19,31,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",1,5.28,0,16,44,60,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",2,6.8,0,30,47,77,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",3,5.96,0,29,47,76,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",4,3.1,0,7,18,25,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","Monkey's Elbow",5,3.48,0,14,26,40,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",1,2.74,0,5,61,66,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",2,2.54,0,2,45,47,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",3,3.27,0,3,51,54,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",4,4.58,0,28,100,128,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",5,2.86,0,3,71,74,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",1,3.22,0,0,68,68,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",2,3.57,0,3,75,78,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",3,3.15,0,2,49,51,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",4,3.92,0,4,93,97,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",5,4.75,0,1,122,123,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",1,3.4,0,3,52,55,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",2,5.58,0,9,162,171,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",3,5.81,0,3,166,169,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",4,5.98,0,2,92,94,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",5,6.04,0,3,179,182,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",1,3.35,0,1,44,45,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",2,3.15,0,1,41,42,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",3,5.52,0,0,67,67,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",4,3.23,0,4,64,68,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",5,2.61,0,1,50,51,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",1,4.96,0,2,21,23,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",2,6.02,0,0,43,43,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",3,5.06,0,1,46,47,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",4,5.12,0,0,67,67,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",5,3.23,0,0,128,128,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",1,5.66,0,0,56,56,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",2,7.57,0,0,60,60,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",3,3.31,0,1,56,57,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",4,4.11,0,1,55,56,"2018-08-28",2018,8,28,7,"Summer"
"Aug 28 2018 12:00AM","East Hole #2",5,2.37,0,0,34,34,"2018-08-28",2018,8,28,7,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",1,3.51,0,41,22,63,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",2,4.45,0,58,39,97,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",3,7.08,0,100,40,140,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",4,8.04,0,82,62,144,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",5,7.89,0,61,41,102,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",1,3.91,0,41,31,72,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",2,4.01,0,54,39,93,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",3,3.11,0,35,38,73,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",4,2.78,0,33,15,48,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",5,3.96,0,53,42,95,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",1,7.36,0,67,73,140,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",2,7.76,0,66,81,147,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",3,7.58,0,75,85,160,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",4,8.14,0,82,90,172,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",5,7.22,0,75,83,158,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",1,3.24,0,20,25,45,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",2,3.42,0,18,37,55,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",3,3.37,0,18,42,60,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",4,2.51,0,18,28,46,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",5,3.44,0,18,37,55,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",1,6.1,0,17,58,75,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",2,5.02,0,11,51,62,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",3,5.09,0,9,52,61,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",4,4.07,0,11,41,52,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",5,4.29,0,16,36,52,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",1,2.62,0,22,2,24,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",2,4.03,0,42,42,84,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",3,4.03,0,32,27,59,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",4,3.39,0,24,35,59,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 1",5,4.42,0,22,40,62,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 2",1,4.17,0,27,27,54,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 2",2,3.65,0,22,8,30,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 2",3,3.07,0,15,27,42,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 2",4,5.65,0,27,49,76,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 2",5,6.02,0,18,41,59,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 2",1,3.13,0,24,23,47,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 2",2,3.51,0,36,28,64,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 2",3,5.8,0,60,41,101,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 2",4,4.34,0,52,21,73,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 2",5,5.35,0,48,49,97,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 2",1,6.52,0,51,43,94,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 2",2,5.33,0,49,25,74,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 2",3,5.95,0,39,53,92,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 2",4,5.27,0,38,43,81,"2019-06-18",2019,6,18,9,"Summer"
"Jun 18 2019 12:00AM","Hotel Bar 2",5,5.64,0,46,42,88,"2019-06-18",2019,6,18,9,"Summer"
"Jul  3 2019 12:00AM","North Spur 2",1,5.77,0,0,0,0,"2019-07-03",2019,7,3,9,"Summer"
"Jul  3 2019 12:00AM","North Spur 2",2,1.2,0,0,0,0,"2019-07-03",2019,7,3,9,"Summer"
"Jul  3 2019 12:00AM","North Spur 2",3,6.65,0,2,10,12,"2019-07-03",2019,7,3,9,"Summer"
"Jul  3 2019 12:00AM","North Spur 2",4,5.58,0,1,8,9,"2019-07-03",2019,7,3,9,"Summer"
"Jul  3 2019 12:00AM","North Spur 2",5,7.3,0,0,4,4,"2019-07-03",2019,7,3,9,"Summer"
"Jul  3 2019 12:00AM","North Spur 2",1,5.1,0,0,2,2,"2019-07-03",2019,7,3,9,"Summer"
"Jul  3 2019 12:00AM","North Spur 2",2,4.31,0,0,0,0,"2019-07-03",2019,7,3,9,"Summer"
"Jul  3 2019 12:00AM","North Spur 2",3,4.35,0,0,0,0,"2019-07-03",2019,7,3,9,"Summer"
"Jul  3 2019 12:00AM","North Spur 2",4,7.29,0,0,13,13,"2019-07-03",2019,7,3,9,"Summer"
"Jul  3 2019 12:00AM","North Spur 2",5,6.24,0,0,8,8,"2019-07-03",2019,7,3,9,"Summer"
"Jul  3 2019 12:00AM","North Spur 2",1,11.68,0,4,9,13,"2019-07-03",2019,7,3,9,"Summer"
"Jul  3 2019 12:00AM","North Spur 2",2,11.96,0,3,14,17,"2019-07-03",2019,7,3,9,"Summer"
"Jul  3 2019 12:00AM","North Spur 2",3,9.85,0,1,30,31,"2019-07-03",2019,7,3,9,"Summer"
"Jul  3 2019 12:00AM","North Spur 2",4,10.12,0,1,5,6,"2019-07-03",2019,7,3,9,"Summer"
"Jul  3 2019 12:00AM","North Spur 2",5,8.35,0,2,19,21,"2019-07-03",2019,7,3,9,"Summer"
"Jul  3 2019 12:00AM","North Spur 2",1,6.58,0,0,8,8,"2019-07-03",2019,7,3,9,"Summer"
"Jul  3 2019 12:00AM","North Spur 2",2,6.17,0,0,0,0,"2019-07-03",2019,7,3,9,"Summer"
"Jul  3 2019 12:00AM","North Spur 2",3,7.02,0,0,1,1,"2019-07-03",2019,7,3,9,"Summer"
"Jul  3 2019 12:00AM","North Spur 2",4,5.18,0,0,0,0,"2019-07-03",2019,7,3,9,"Summer"
"Jul  3 2019 12:00AM","North Spur 2",5,5.04,0,0,0,0,"2019-07-03",2019,7,3,9,"Summer"
"Jul  3 2019 12:00AM","North Spur 2",1,8.55,0,0,4,4,"2019-07-03",2019,7,3,9,"Summer"
